frame_start,frame_stop,gesture,video,score,user
925,1060,G3,Needle_Passing_I004,18,I
1061,1334,G6,Needle_Passing_I004,18,I
1335,1575,G4,Needle_Passing_I004,18,I
1576,1837,G2,Needle_Passing_I004,18,I
1838,2024,G3,Needle_Passing_I004,18,I
2025,2305,G6,Needle_Passing_I004,18,I
2306,2423,G4,Needle_Passing_I004,18,I
2424,2711,G2,Needle_Passing_I004,18,I
2712,2869,G3,Needle_Passing_I004,18,I
2870,3172,G6,Needle_Passing_I004,18,I
3173,3243,G4,Needle_Passing_I004,18,I
3244,3661,G2,Needle_Passing_I004,18,I
3662,3733,G3,Needle_Passing_I004,18,I
3734,3873,G6,Needle_Passing_I004,18,I
3874,3977,G11,Needle_Passing_I004,18,I
0,50,G1,Needle_Passing_I005,23,I
51,250,G5,Needle_Passing_I005,23,I
251,447,G8,Needle_Passing_I005,23,I
448,657,G2,Needle_Passing_I005,23,I
658,754,G3,Needle_Passing_I005,23,I
755,987,G6,Needle_Passing_I005,23,I
988,1110,G4,Needle_Passing_I005,23,I
1111,1516,G2,Needle_Passing_I005,23,I
1517,1578,G3,Needle_Passing_I005,23,I
1579,1718,G6,Needle_Passing_I005,23,I
1719,1764,G4,Needle_Passing_I005,23,I
1765,2135,G2,Needle_Passing_I005,23,I
2136,2214,G3,Needle_Passing_I005,23,I
2215,2485,G6,Needle_Passing_I005,23,I
2486,2649,G4,Needle_Passing_I005,23,I
2650,2943,G2,Needle_Passing_I005,23,I
2944,3016,G3,Needle_Passing_I005,23,I
3017,3277,G6,Needle_Passing_I005,23,I
3278,3412,G11,Needle_Passing_I005,23,I
